node_id_start,node_id_end,link,start_date,end_date
10011030,10035668,same name and registration date as,,
11002300,10035668,intermediary of,,
11001625,10035859,intermediary of,,
11002512,10035880,intermediary of,,
11011609,10036051,intermediary of,,
11011609,10036085,intermediary of,,
12023560,10036386,shareholder of,15-Sep-04,
12023559,10036386,shareholder of,15-Sep-04,
12023558,10036386,shareholder of,15-Sep-04,
12023557,10036386,shareholder of,15-Sep-04,
11008964,10036386,intermediary of,,
11010137,10036465,intermediary of,,
12094017,10036500,shareholder of,2-Feb-05,2-Jun-05
12094016,10036500,shareholder of,2-Jun-05,
11002570,10036500,intermediary of,,
11011609,10036585,intermediary of,,
11011609,10036719,intermediary of,,
11007791,10036886,intermediary of,,
11011609,10037011,intermediary of,,
11011609,10037012,intermediary of,,
11011609,10037153,intermediary of,,
11011609,10037161,intermediary of,,
11010605,10037529,intermediary of,,
11013940,10037719,intermediary of,,
11007708,10037967,intermediary of,,
11001668,10038003,intermediary of,,
11006362,10038019,intermediary of,,
11011609,10038221,intermediary of,,
11003218,10038239,intermediary of,,
12011288,10038362,shareholder of,27-Jun-03,
12011287,10038362,shareholder of,27-Jun-03,
12011286,10038362,shareholder of,27-Jun-03,
12011285,10038362,shareholder of,27-Jun-03,
11001731,10038362,intermediary of,,
11003956,10038421,intermediary of,,
11011609,10038481,intermediary of,,
11011609,10038566,intermediary of,,
11011609,10038567,intermediary of,,
11003855,10038743,intermediary of,,
11011223,10038914,intermediary of,,
11011609,10038920,intermediary of,,
11003055,10038958,intermediary of,,
11003055,10038982,intermediary of,,
11003055,10039000,intermediary of,,
10038251,10039105,same name and registration date as,,
11003055,10039105,intermediary of,,
11011609,10039116,intermediary of,,
11011609,10039145,intermediary of,,
11003055,10039182,intermediary of,,
11013940,10039193,intermediary of,,
11001731,10039217,intermediary of,,
11003335,10039238,intermediary of,,
12057196,10039498,shareholder of,20-Feb-06,
12057195,10039498,shareholder of,20-Feb-06,
12057194,10039498,shareholder of,20-Feb-06,
12057193,10039498,shareholder of,20-Feb-06,
12057192,10039498,shareholder of,20-Feb-06,
12057191,10039498,shareholder of,20-Feb-06,
12056153,10039498,shareholder of,30-Apr-05,
12056155,10039498,shareholder of,30-Apr-05,
12056154,10039498,shareholder of,20-Feb-06,
12057188,10039498,shareholder of,30-Apr-05,
12057187,10039498,shareholder of,30-Apr-05,
12057190,10039498,shareholder of,20-Feb-06,
12057189,10039498,shareholder of,20-Feb-06,
11007809,10039498,intermediary of,,
11013940,10039538,intermediary of,,
11011609,10039576,intermediary of,,
11011609,10039763,intermediary of,,
11011609,10039769,intermediary of,,
11011609,10039911,intermediary of,,
11011609,10040000,intermediary of,,
11002787,10040214,intermediary of,,
12053522,10040274,shareholder of,2-Jul-05,
12053523,10040274,shareholder of,2-Jul-05,
12053524,10040274,shareholder of,2-Jul-05,
12053525,10040274,shareholder of,2-Jul-05,
11003809,10040274,intermediary of,,
11011609,10040424,intermediary of,,
11011609,10040432,intermediary of,,
11011609,10040511,intermediary of,,
11011609,10040528,intermediary of,,
11001693,10041055,intermediary of,,
10036936,10041188,same name and registration date as,,
11003055,10041188,intermediary of,,
11003055,10041519,intermediary of,,
10040591,10041647,same name and registration date as,,
11003055,10041647,intermediary of,,
11011609,10041671,intermediary of,,
11011609,10041718,intermediary of,,
11011609,10041727,intermediary of,,
11011609,10041734,intermediary of,,
11011609,10041741,intermediary of,,
11011609,10041747,intermediary of,,
11011609,10041755,intermediary of,,
11011609,10041842,intermediary of,,
11011609,10041866,intermediary of,,
11001032,10041912,intermediary of,,
11003956,10041955,intermediary of,,
11011037,10042105,intermediary of,,
11011522,10042007,intermediary of,,
11010252,10042048,intermediary of,,
10037676,10042111,same name and registration date as,,
11003055,10042111,intermediary of,,
11011609,10042136,intermediary of,,
11011609,10042670,intermediary of,,
11011609,10042675,intermediary of,,
11011609,10042898,intermediary of,,
11011609,10042907,intermediary of,,
11011609,10042991,intermediary of,,
11011609,10042992,intermediary of,,
11011609,10043068,intermediary of,,
12009734,10043145,shareholder of,1-Apr-06,
12009733,10043145,shareholder of,1-Apr-06,
12009732,10043145,shareholder of,1-Apr-06,
12009721,10043145,shareholder of,1-Apr-06,
12009737,10043145,shareholder of,1-Apr-06,
12009738,10043145,shareholder of,1-Apr-06,
12009735,10043145,shareholder of,1-Apr-06,
12009736,10043145,shareholder of,1-Apr-06,
11012297,10043145,intermediary of,,
11003024,10043240,intermediary of,,
11002895,10043305,intermediary of,,
11011609,10043367,intermediary of,,
11011609,10043343,intermediary of,,
11013828,10043482,intermediary of,,
11011609,10043894,intermediary of,,
11011609,10043939,intermediary of,,
12056750,10043966,shareholder of,23-Jan-13,4-Apr-13
12056751,10043966,shareholder of,20-Feb-06,23-Jan-13
12056752,10043966,shareholder of,28-Apr-05,23-Jan-13
12056753,10043966,shareholder of,4-Apr-13,
12056736,10043966,shareholder of,20-Feb-06,23-Jan-13
12056737,10043966,shareholder of,28-Apr-05,23-Jan-13
12056738,10043966,shareholder of,28-Apr-05,23-Jan-13
12057494,10043966,shareholder of,20-Feb-06,23-Jan-13
12057493,10043966,shareholder of,20-Feb-06,23-Jan-13
12056755,10043966,shareholder of,20-Feb-06,23-Jan-13
12056754,10043966,shareholder of,28-Apr-05,23-Jan-13
12056985,10043966,shareholder of,20-Feb-06,23-Jan-13
12056984,10043966,shareholder of,20-Feb-06,23-Jan-13
12057496,10043966,shareholder of,20-Feb-06,23-Jan-13
12057495,10043966,shareholder of,20-Feb-06,23-Jan-13
11007809,10043966,intermediary of,,
11013940,10044159,intermediary of,,
11002847,10044176,intermediary of,,
12065695,10044227,shareholder of,13-Feb-06,
11012897,10044227,intermediary of,,
11004254,10044267,intermediary of,,
11004331,10044616,intermediary of,,
11011609,10044774,intermediary of,,
12054757,10044845,shareholder of,8-Sep-05,
12057736,10044845,shareholder of,8-Sep-05,
12054755,10044845,shareholder of,8-Sep-05,
12054756,10044845,shareholder of,8-Sep-05,
13003310,10044845,beneficiary of,,
11013223,10044845,intermediary of,,
11001450,10044892,intermediary of,,
11003668,10044932,intermediary of,,
11003260,10044933,intermediary of,,
12076478,10045022,shareholder of,30-Mar-06,
11012735,10045022,intermediary of,,
11003591,10045170,intermediary of,,
10040753,10045202,same name and registration date as,,
11003055,10045202,intermediary of,,
10041549,10045228,same name and registration date as,,
11003055,10045228,intermediary of,,
11013734,10045290,intermediary of,,
11011609,10045539,intermediary of,,
11006199,10045849,intermediary of,,
11008836,10045991,intermediary of,,
11002806,10046054,intermediary of,,
11004331,10046233,intermediary of,,
11012436,10046260,intermediary of,,
10039935,10046327,same name and registration date as,,
11003055,10046327,intermediary of,,
11013149,10046377,intermediary of,,
12018173,10046382,shareholder of,8-Feb-06,
12018174,10046382,shareholder of,8-Feb-06,
12018175,10046382,shareholder of,8-Feb-06,
12018176,10046382,shareholder of,8-Feb-06,
11003637,10046382,intermediary of,,
11003152,10046463,intermediary of,,
10045259,10046517,same name and registration date as,,
11004931,10046517,intermediary of,,
12077293,10046672,shareholder of,7-Jun-06,
12077292,10046672,shareholder of,7-Jun-06,
11002850,10046672,intermediary of,,
11012823,10046771,intermediary of,,
12009377,10046828,shareholder of,21-Feb-06,
11003260,10046828,intermediary of,,
12024529,10046841,shareholder of,4-Jan-07,
12024528,10046841,shareholder of,4-Jan-07,
12024527,10046841,shareholder of,4-Jan-07,
12024526,10046841,shareholder of,4-Jan-07,
11003687,10046841,intermediary of,,
11011178,10047235,intermediary of,,
12009320,10047273,shareholder of,12-Mar-07,
12009923,10047273,shareholder of,12-Mar-07,
12009924,10047273,shareholder of,12-Mar-07,
12009925,10047273,shareholder of,12-Mar-07,
11004722,10047273,intermediary of,,
11003046,10047278,intermediary of,,
11000974,10047301,intermediary of,,
11007787,10047324,intermediary of,,
12074792,10047351,shareholder of,16-Feb-06,
11007809,10047351,intermediary of,,
12018737,10047374,shareholder of,9-Oct-06,
12018736,10047374,shareholder of,9-Oct-06,
11002545,10047374,intermediary of,,
12083311,10047384,shareholder of,6-Jan-06,
12083312,10047384,shareholder of,6-Jan-06,
11001450,10047384,intermediary of,,
12055615,10047539,shareholder of,8-Jul-06,
11005381,10047539,intermediary of,,
12077956,10047544,shareholder of,28-Dec-07,
12077953,10047544,shareholder of,28-Dec-07,
12077955,10047544,shareholder of,28-Dec-07,
12077954,10047544,shareholder of,28-Dec-07,
11004960,10047544,intermediary of,,
12063103,10047545,shareholder of,28-Dec-07,
12063104,10047545,shareholder of,28-Dec-07,
12063101,10047545,shareholder of,28-Dec-07,
12063102,10047545,shareholder of,28-Dec-07,
11004960,10047545,intermediary of,,
12063791,10047580,shareholder of,24-Mar-07,
12063790,10047580,shareholder of,24-Mar-07,
12063788,10047580,shareholder of,24-Mar-07,
12063789,10047580,shareholder of,24-Mar-07,
11003652,10047580,intermediary of,,
10046749,10047662,same name and registration date as,,
11002300,10047662,intermediary of,,
12077498,10047704,shareholder of,29-Mar-07,
12077498,10047704,shareholder of,9-May-06,
12077499,10047704,shareholder of,9-May-06,
11012856,10047704,intermediary of,,
11004501,10047727,intermediary of,,
11004960,10047762,intermediary of,,
11007791,10047918,intermediary of,,
11012823,10048045,intermediary of,,
12009771,10048070,shareholder of,27-Mar-06,
12009770,10048070,shareholder of,27-Mar-06,
12009769,10048070,shareholder of,27-Mar-06,
12009768,10048070,shareholder of,27-Mar-06,
11002469,10048070,intermediary of,,
12090340,10048078,shareholder of,18-Jul-07,
12090341,10048078,shareholder of,18-Jul-07,
12090342,10048078,shareholder of,18-Jul-07,
12090343,10048078,shareholder of,18-Jul-07,
11002460,10048078,intermediary of,,
11011609,10048213,intermediary of,,
11004724,10048325,intermediary of,,
11004963,10048379,intermediary of,,
12098491,10048407,shareholder of,7-Feb-08,
11012973,10048407,intermediary of,,
11003603,10048412,intermediary of,,
12059071,10048430,shareholder of,18-Oct-07,
12059070,10048430,shareholder of,18-Oct-07,
12059069,10048430,shareholder of,18-Oct-07,
12059068,10048430,shareholder of,18-Oct-07,
11003652,10048430,intermediary of,,
12061227,10048479,shareholder of,30-Jun-12,
12061226,10048479,shareholder of,8-Mar-07,30-Jun-12
11012906,10048479,intermediary of,,
11010500,10048526,intermediary of,,
11012973,10048542,intermediary of,,
11012823,10048590,intermediary of,,
11004390,10048631,intermediary of,,
11003727,10048657,intermediary of,,
11005464,10048678,intermediary of,,
11004998,10048719,intermediary of,,
12122103,10048884,shareholder of,24-Oct-06,
12122104,10048884,shareholder of,24-Oct-06,
11001588,10048884,intermediary of,,
12091677,10048971,shareholder of,12-Sep-06,
12091678,10048971,shareholder of,12-Sep-06,
12091675,10048971,shareholder of,12-Sep-06,
12091676,10048971,shareholder of,12-Sep-06,
11002469,10048971,intermediary of,,
12001303,10049116,shareholder of,11-Jul-11,31-Oct-14
12001304,10049116,shareholder of,31-Oct-14,
12001303,10049116,shareholder of,31-Oct-14,
12001306,10049116,shareholder of,4-Jan-08,11-Jul-11
12001305,10049116,shareholder of,4-Jan-08,11-Jul-11
12001308,10049116,shareholder of,11-Jul-11,31-Oct-14
12001307,10049116,shareholder of,4-Jan-08,11-Jul-11
12001310,10049116,shareholder of,31-Oct-14,
12001309,10049116,shareholder of,11-Jul-11,31-Oct-14
12001311,10049116,shareholder of,11-Jul-11,31-Oct-14
12001309,10049116,shareholder of,31-Oct-14,
12001322,10049116,shareholder of,4-Jan-08,11-Jul-11
12001312,10049116,shareholder of,31-Oct-14,
12001310,10049116,shareholder of,11-Jul-11,31-Oct-14
12001312,10049116,shareholder of,11-Jul-11,31-Oct-14
11008711,10049116,intermediary of,,
11010338,10049175,intermediary of,,
11004984,10049250,intermediary of,,
11010007,10049605,intermediary of,,
11003667,10049728,intermediary of,,
12057865,10049770,shareholder of,8-Feb-07,
12057864,10049770,shareholder of,8-Feb-07,
12057867,10049770,shareholder of,8-Feb-07,
12057866,10049770,shareholder of,8-Feb-07,
12057863,10049770,shareholder of,8-Feb-07,
11005192,10049770,intermediary of,,
11003603,10049944,intermediary of,,
11005464,10049998,intermediary of,,
11012111,10050006,intermediary of,,
11002850,10050132,intermediary of,,
11002403,10050150,intermediary of,,
11004331,10050159,intermediary of,,
11004839,10050299,intermediary of,,
11011340,10050413,intermediary of,,
12022437,10050599,shareholder of,26-Jun-07,
12022436,10050599,shareholder of,26-Jun-07,
12022435,10050599,shareholder of,26-Jun-07,
12022434,10050599,shareholder of,26-Jun-07,
12022742,10050599,shareholder of,26-Jun-07,
11003045,10050599,intermediary of,,
11012914,10050609,intermediary of,,
12060624,10050627,shareholder of,18-Sep-07,
11012942,10050627,intermediary of,,
11002734,10050665,intermediary of,,
11005010,10050698,intermediary of,,
11003379,10050701,intermediary of,,
12094863,10050704,shareholder of,3-Jan-07,
11006557,10050704,intermediary of,,
11002300,10050815,intermediary of,,
12017649,10050880,shareholder of,,
11004190,10050880,intermediary of,,
12079352,10051014,shareholder of,21-Dec-07,
12079353,10051014,shareholder of,21-Dec-07,
12079354,10051014,shareholder of,21-Dec-07,
12079355,10051014,shareholder of,21-Dec-07,
11005057,10051014,intermediary of,,
12048694,10051125,shareholder of,12-Nov-84,23-Aug-12
12048696,10051125,shareholder of,12-Nov-84,23-Aug-12
12048695,10051125,shareholder of,23-Aug-12,
12048698,10051125,shareholder of,12-Nov-84,23-Aug-12
12048697,10051125,shareholder of,12-Nov-84,23-Aug-12
12048699,10051125,shareholder of,12-Nov-84,23-Aug-12
11004604,10051125,intermediary of,,
11001645,10051198,intermediary of,,
12065688,10051260,shareholder of,18-Jan-08,
12065687,10051260,shareholder of,18-Jan-08,
11001731,10051260,intermediary of,,
12021781,10051325,shareholder of,8-May-07,
12021782,10051325,shareholder of,8-May-07,
12022652,10051325,shareholder of,8-May-07,
11005068,10051325,intermediary of,,
11008836,10051406,intermediary of,,
12006732,10051480,shareholder of,10-Oct-06,
12006733,10051480,shareholder of,10-Oct-06,
12006734,10051480,shareholder of,10-Oct-06,
12006731,10051480,shareholder of,10-Oct-06,
11003668,10051480,intermediary of,,
11004960,10051545,intermediary of,,
12078898,10051675,shareholder of,18-Oct-07,
12078899,10051675,shareholder of,18-Oct-07,
12078896,10051675,shareholder of,18-Oct-07,
12078897,10051675,shareholder of,18-Oct-07,
11004547,10051675,intermediary of,,
