node_id,name,original_name,former_name,jurisdiction_description,address,incorporation_date,inactivation_date,struck_off_date,status,service_provider,countries
10064732,"MINIMAL FIVE, INC.","MINIMAL FIVE, INC.",,Panama,ROCA/GONZALEZ; P.A. 3370 MARY STREET MIAMI; FL 33133 USA,20-Jun-08,12-Nov-11,15-Jul-13,Changed agent,Mossack Fonseca,United States
10077321,MINEDON PROPERTIES INC.,MINEDON PROPERTIES INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-98,2-Nov-99,31-Oct-99,Defaulted,Mossack Fonseca,United States
10077838,NUFIELD INVESTMENTS INC.,NUFIELD INVESTMENTS INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-98,17-Jan-01,31-Oct-99,Bad debt account,Mossack Fonseca,United States
10112820,FELDMAN MANAGEMENT CORP.,FELDMAN MANAGEMENT CORP.,,Panama,"GONZALEZ & RODRIGUEZ P.L. 999 PONCE DE LEON BLVD - PENTHOUSE 1135 CORAL GABLES, FLORIDA  33134 U.S.A.",28-Dec-09,,,Active,Mossack Fonseca,United States
10138396,Hoya Investment Ltd,Hoya Investment Ltd,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,28-Sep-10,,,Active,Mossack Fonseca,Bahamas
10140035,SUNBROOK ASSETS INC.,SUNBROOK ASSETS INC.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,10-Dec-10,,,Active,Mossack Fonseca,Bahamas
10141817,Inmobiliaria Perigord Ltd.,Inmobiliaria Perigord Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,10-Mar-11,,,Active,Mossack Fonseca,Bahamas
10141895,Creative Circle Company Ltd.,Creative Circle Company Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,20-May-10,12-Oct-15,31-Oct-16,Changed agent,Mossack Fonseca,Bahamas
10142100,Gracias A La Vida Ltd.,Gracias A La Vida Ltd.,,British Virgin Islands,"Gracias A La Vida Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",24-Aug-11,,,Active,Mossack Fonseca,United States
10142332,OLERAL PROPERTIES INC.,OLERAL PROPERTIES INC.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,2-Jan-07,1-Aug-14,31-Oct-14,Dissolved,Mossack Fonseca,Bahamas
10143419,ASA18J Inc.,ASA18J Inc.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,28-Jul-11,,,Active,Mossack Fonseca,Bahamas
10143861,Brea International Management Ltd.,Brea International Management Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,20-Dec-10,,,Active,Mossack Fonseca,Bahamas
10144136,LEMBROOK ENTERPRISES LTD.,LEMBROOK ENTERPRISES LTD.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,10-Jan-11,,,Active,Mossack Fonseca,Bahamas
10144350,Triher Ltd.,Triher Ltd.,,British Virgin Islands,"Triher Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",19-Jul-11,18-Jul-14,30-Apr-13,In transition,Mossack Fonseca,United States
10145290,Kapuyahr Ltd.,Kapuyahr Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,9-May-11,,,Active,Mossack Fonseca,Bahamas
10145737,ROMEO DEVELOPMENT CORPORATION,ROMEO DEVELOPMENT CORPORATION,,British Virgin Islands,ROMEO DEVELOPMENT CORPORATION ADDRESS; C/O SHEEHAN & COMPANY 165 ORINOCO DRIVE; BRIGHTWATERS; NY  11718  USA.   *S.I.*,11-Mar-11,,,Active,Mossack Fonseca,United States
10145797,GUENOBESA HOLDING INC.,GUENOBESA HOLDING INC.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,28-Oct-88,,,Active,Mossack Fonseca,Bahamas
10146328,DINSA Group Ltd.,DINSA Group Ltd.,,British Virgin Islands,"DINSA Group Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",18-May-11,26-May-14,31-Oct-12,Dissolved,Mossack Fonseca,United States
10146457,"Pongo Investments I, Ltd.","Pongo Investments I, Ltd.",,British Virgin Islands,Pongo Investments I; Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI; FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ,20-May-11,8-Jun-11,31-Oct-12,Inactivated,Mossack Fonseca,United States
10146600,Brickell Worldwide Ltd.,Brickell Worldwide Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,9-Aug-11,,,Active,Mossack Fonseca,Bahamas
10146628,Momalu Holdings Ltd.,Momalu Holdings Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,13-Jan-12,,,Active,Mossack Fonseca,Bahamas
10146784,"Pongo Investments Dos, Ltd.","Pongo Investments Dos, Ltd.",,British Virgin Islands,Pongo Investments Dos; Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI; FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ,20-May-11,8-Jun-11,31-Oct-12,Inactivated,Mossack Fonseca,United States
10147260,AUXERRE OVERSEAS INC.,AUXERRE OVERSEAS INC.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,3-Jul-12,,,Active,Mossack Fonseca,Bahamas
10147673,KINGSFIELD ENTERPRISE LIMITED,KINGSFIELD ENTERPRISE LIMITED,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,13-Feb-12,,,Active,Mossack Fonseca,Bahamas
10147675,Gavilano Investments Ltd.,Gavilano Investments Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,14-Jan-11,,,Active,Mossack Fonseca,Bahamas
10147924,Bestefar Investments Corp.,Bestefar Investments Corp.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,13-Jan-12,,,Active,Mossack Fonseca,Bahamas
10148963,BOULEAUX CONSULTING CORP.,BOULEAUX CONSULTING CORP.,,British Virgin Islands,"BOULEAUX CONSULTING CORP. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",3-Jan-12,,,Active,Mossack Fonseca,United States
10150662,DOCKLAND PROPERTIES LIMITED,DOCKLAND PROPERTIES LIMITED,,British Virgin Islands,DOCKLAND PROPERTIES LIMITED 777 BRICKELL AVENUE SUITE 630 MIAMI FLORIDA 33131 USA,17-Apr-12,,,Active,Mossack Fonseca,United States
10151982,FLYING STARS SERVICES LTD.,FLYING STARS SERVICES LTD.,,British Virgin Islands,FLYING STARS SERVICES LTD. CLEO AGENCY CORP. P.O. BOX 71; CRAIGMUIR CHAMBERS ROAD TOWN; TORTOLA VG1110 BRITISH VIRGIN ISLANDS  *S.I.*,4-Jan-11,,,Active,Mossack Fonseca,British Virgin Islands
10152119,Triple A Investment Trading Ltd.,Triple A Investment Trading Ltd.,,British Virgin Islands,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,2-May-13,,,Active,Mossack Fonseca,Bahamas
10152554,ROSEWOOD CONSULTING LIMITED,ROSEWOOD CONSULTING LIMITED,,British Virgin Islands,"ROSEWOOD CONSULTING LIMITED GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",20-Aug-97,,,Active,Mossack Fonseca,United States
10153492,KDP Holdings Ltd.,KDP Holdings Ltd.,,British Virgin Islands,"KDP Holdings Ltd. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",9-Jul-13,16-Nov-15,30-Apr-15,Defaulted,Mossack Fonseca,United States
10153566,CTI Health Investments Ltd,CTI Health Investments Ltd,,British Virgin Islands,CTI Health Investments Ltd AKARA BLDG.; 24 DE CASTRO STREET WICKHAMS CAY I; P. O. BOX 3136 ROAD TOWN; TORTOLA  BRITISH VIRGIN ISLANDS,18-Aug-10,26-Nov-14,30-Apr-12,Defaulted,Mossack Fonseca,British Virgin Islands
10157520,HAYMEND S.A.,HAYMEND S.A.,,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,18-May-04,,,Active,Mossack Fonseca,Bahamas
10158965,"PONGO INVESTMENTS DOS, CORP.","PONGO INVESTMENTS DOS, CORP.",,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,15-Jun-11,23-May-14,15-Jul-15,Dissolved,Mossack Fonseca,Bahamas
10159262,"PONGO INVESTMENTS UNO, CORP.","PONGO INVESTMENTS UNO, CORP.",,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,15-Jun-11,23-May-14,15-Jul-15,Dissolved,Mossack Fonseca,Bahamas
10159365,Pandora Real Estate Agents Corp.,Pandora Real Estate Agents Corp.,,Panama,"MOSSACK FONSECA & CO (PTY). MOSSFON BUILDING EAST 54TH STREET PANAMA, REP. OF PANAMA",6-Aug-12,,,Active,Mossack Fonseca,Panama
10160105,COMPANY DIRECTORSHIP CORP.,COMPANY DIRECTORSHIP CORP.,,Panama,MOSSFON MANAGERS (SERVICES) MOSSFON BUILDING EAST 54TH STREET P.O. BOX 0832-0886; W.T.C.  PANAMA; REPUBLIC OF PANAMA,18-Jan-12,,,Active,Mossack Fonseca,Panama
10160546,CARFERRO S. DE R.L.,CARFERRO S. DE R.L.,,Panama,"CARFERRO S. DE R.L. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",20-Nov-12,,,Active,Mossack Fonseca,United States
10163072,RHODOS ASSETS S.A.,RHODOS ASSETS S.A.,,Panama,RHODOS ASSETS S.A. MOSSFON BUILDING. 54TH STREET P.O. BOX 0832-0886; W.T.C.  PANAMA; REPUBLIC OF PANAMA,3-Jan-13,16-Jul-13,15-Jul-15,Inactivated,Mossack Fonseca,Panama
10163139,RODINA FOUNDATION,RODINA FOUNDATION,,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,9-Oct-02,19-Jan-09,15-Jan-09,Defaulted,Mossack Fonseca,Bahamas
10163288,BLUE SPRUCE FOUNDATION,BLUE SPRUCE FOUNDATION,,Panama,"BLUE SPRUCE FOUNDATION 520 S. 7TH STREET  SUITE C LAS VEGAS, NV 89101 U.  S.  A.",25-Aug-05,,,Active,Mossack Fonseca,United States
10163571,FRATERNITY FELLOWSHIP FOUNDATION,FRATERNITY FELLOWSHIP FOUNDATION,,Panama,MOSSFON MANAGERS (SERVICES) MOSSFON BUILDING EAST 54TH STREET P.O. BOX 0832-0886; W.T.C.  PANAMA; REPUBLIC OF PANAMA,2-Feb-12,,,Active,Mossack Fonseca,Panama
10163838,BEMABE S. DE R.L.,BEMABE S. DE R.L.,,Panama,"BEMABE S. DE R.L. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",20-Nov-12,,,Active,Mossack Fonseca,United States
10164365,FUNDACIÓN LIFE FOR EVER,FUNDACIÓN LIFE FOR EVER,,Panama,MOSSFON TRUST CORPORATION APARTADO 0832-0886  WORLD TRADE CENTER PANAMA REP. DE PANAMA,20-Mar-06,15-Apr-15,15-Jul-16,Changed agent,Mossack Fonseca,Panama
10164468,REVACK HOLDINGS FOUNDATION,REVACK HOLDINGS FOUNDATION,,Panama,BOSTON CAPITAL VENTURES 84 STATE STREET; SUITE 320 BOSTON; MA 02109 TEL.: 617-938-3341 FAX: 617-227-3847 OR 4128,19-Jan-07,31-Aug-11,15-Jul-09,Changed agent,Mossack Fonseca,United States
10164950,K2 Global Supplier Inc.,K2 Global Supplier Inc.,,Panama,MOSSFON TRUST CORPORATION APARTADO 0832-0886  WORLD TRADE CENTER PANAMA REP. DE PANAMA,18-Jan-13,6-Mar-15,15-Jul-16,Dissolved,Mossack Fonseca,Panama
10165021,RICHMOND GLOBAL FOUNDATION,RICHMOND GLOBAL FOUNDATION,,Panama,"RICHARD CHARBIT P.O. BOX 1480 NEW YORK, NEW YORK   10021",5-Apr-13,4-Mar-15,15-Jul-16,Resigned as agent,Mossack Fonseca,United States
10165667,AMABE S. DE R.L.,AMABE S. DE R.L.,,Panama,"AMABE S. DE R.L. GRAY ROBINSON 333 S.E. 2ND AVENUE SUITE 3200 MIAMI, FLORIDA 33131 ATTENTION: MARTHA RODRIGUEZ",20-Nov-12,,,Active,Mossack Fonseca,United States
10165836,CREEKWOOD ENTERPRISES INC.,CREEKWOOD ENTERPRISES INC.,,Panama,"CITIGROUP PRIVATE BANK 201 SOUTH BISCAYNE BOULEVARD SUITE 3300 MIAMI, FLORIDA    33131 U.S.A.",20-Dec-13,,,Active,Mossack Fonseca,United States
10171141,CEF Family Advisors Inc.,CEF Family Advisors Inc.,,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,24-Jul-15,,,Active,Mossack Fonseca,Bahamas
10000014,CHARTER MARK LIMITED,CHARTER MARK LIMITED,,Samoa,"AFOR LAW FIRM, SICHUAN CHENGDU SHUANGNAN PIK WAN ROAD NO. 60 ATTACHED CHENGDU PEOPLE'S REPUBLIC OF CHINA",13-Feb-04,17-Feb-11,15-Feb-11,Defaulted,Mossack Fonseca,China
10000147,PILMAN EQUITIES S.A.,PILMAN EQUITIES S.A.,,Samoa,OMNI MANAGEMENT CONSULTANCY FZE OFFICE NUMBER 425; RAS AL KHAIMAH FREE TRADE ZONE AUTHORITY  GOVERNMENT OF RAS AL KHAIMAH; P.O. BOX 10055 RAS AL KHAIMAH; UNITED ARAB EMIRATES,15-Jan-07,,,Active,Mossack Fonseca,United Arab Emirates
10000211,GAIN GROUND LIMITED,GAIN GROUND LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,28-Sep-06,17-Feb-11,15-Feb-11,Defaulted,Mossack Fonseca,Hong Kong
10000226,JADE POWER LIMITED,JADE POWER LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,5-Apr-04,,,Active,Mossack Fonseca,Hong Kong
10000298,BRIGHT CROWN TECHNOLOGY LTD.,BRIGHT CROWN TECHNOLOGY LTD.,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",2-Apr-07,18-Feb-13,15-Feb-13,Defaulted,Mossack Fonseca,Hong Kong
10000324,FULLINK LIMITED,FULLINK LIMITED,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",20-Jan-06,16-Feb-09,15-Feb-09,Defaulted,Mossack Fonseca,Hong Kong
10000512,"ARTKEYLIVE CO., LTD.","ARTKEYLIVE CO., LTD.",,Samoa,"CHINA INCORPORATIONS LIMITED H1 3/F FORESIGHT BUSINESS CENTER 768 XIETU ROAD SHANGHAI,P.R.CHINA",2-Nov-06,19-Feb-08,15-Feb-08,Defaulted,Mossack Fonseca,China
10000595,"ROCKMAUI WEAR CO., LTD.","ROCKMAUI WEAR CO., LTD.",,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,30-Sep-04,,,Active,Mossack Fonseca,Hong Kong
10000618,DEBOND LIMITED,DEBOND LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,20-Jan-06,,,Active,Mossack Fonseca,Hong Kong
10000653,XENON TRADING S.A.,XENON TRADING S.A.,,Samoa,"MR. ALAIN BERDOUARE 118 EAST 60TH STREET APARTMENT 29A NEW YORK, NY 10022 USA",7-Dec-06,,,Active,Mossack Fonseca,United States
10000750,ROMA INVESTMENTS INC.,ROMA INVESTMENTS INC.,,Samoa,"ROBERT B. MACAULAY 100 SE 2ND STREET  #4000 MIAMI, FL 33131",4-Dec-06,16-Feb-09,15-Feb-09,Defaulted,Mossack Fonseca,United States
10000801,SAPPHIRE HOLDING LTD.,SAPPHIRE HOLDING LTD.,,Samoa,AFREX S.A.L. SAIFI 605 BLDG; 3F MAR MAROUN STREET; SAIFI; .; BEIRUT (BEYROUTH) LEBANON,11-Mar-05,,,Active,Mossack Fonseca,Lebanon
10000918,SINOGATE LIMITED,SINOGATE LIMITED,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",5-Feb-03,27-Feb-07,15-Feb-07,Defaulted,Mossack Fonseca,Hong Kong
10000997,BRENTWOOD PACIFIC LTD.,BRENTWOOD PACIFIC LTD.,,Samoa,"MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",8-Feb-06,,,Active,Mossack Fonseca,Singapore
10001022,MICHANNE CORPORATION,MICHANNE CORPORATION,,Samoa,MS. NANCY BROADHURST 300 NE 20TH STREET  APARTMENT 402  BOCA RATON  FLORIDA 33431-8153  U.S.A.,24-Jan-07,19-Feb-15,15-Feb-15,Defaulted,Mossack Fonseca,United States
10001034,Five Continent International Holdings LTD.,Five Continent International Holdings LTD.,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,13-Dec-07,,,Active,Mossack Fonseca,Hong Kong
10001054,JXR Trading Ltd.,JXR Trading Ltd. [Pepper Trading Ltd],Pepper Trading Ltd,Samoa,"CHINA INCORPORATIONS LIMITED H1 3/F FORESIGHT BUSINESS CENTER 768 XIETU ROAD SHANGHAI,P.R.CHINA",11-Jun-08,,,Active,Mossack Fonseca,China
10001064,CARSON GROUP LIMITED,CARSON GROUP LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,11-Jan-05,,,Active,Mossack Fonseca,Hong Kong
10001103,SKY JARL GROUP LIMITED,SKY JARL GROUP LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,23-Mar-05,,,Active,Mossack Fonseca,Hong Kong
10001270,SKY ONE INTERNATIONAL LTD.,SKY ONE INTERNATIONAL LTD.,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",19-Jun-12,,,Active,Mossack Fonseca,Hong Kong
10001272,SUN GAIN HOLDINGS LTD.,SUN GAIN HOLDINGS LTD.,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",21-Sep-11,19-Feb-15,15-Feb-15,Defaulted,Mossack Fonseca,Hong Kong
10001309,ZULMAR INTERNATIONAL LTD.,ZULMAR INTERNATIONAL LTD.,,Samoa,OMNI MANAGEMENT CONSULTANCY FZE OFFICE NUMBER 425; RAS AL KHAIMAH FREE TRADE ZONE AUTHORITY  GOVERNMENT OF RAS AL KHAIMAH; P.O. BOX 10055 RAS AL KHAIMAH; UNITED ARAB EMIRATES,21-Dec-06,,,Active,Mossack Fonseca,United Arab Emirates
10001316,EAGLE MAX INVESTMENT LIMITED,EAGLE MAX INVESTMENT LIMITED,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",28-Feb-08,19-Feb-15,15-Feb-15,Defaulted,Mossack Fonseca,Hong Kong
10001467,FALCON TRADING & ENGINEERING CO. LTD.,FALCON TRADING & ENGINEERING CO. LTD.,,Samoa,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,15-Feb-07,17-Feb-11,15-Feb-11,Defaulted,Mossack Fonseca,United States
10001531,QINGDAO SHENGTAO FOODS CORP. LTD.,QINGDAO SHENGTAO FOODS CORP. LTD.,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,11-May-07,,,Active,Mossack Fonseca,Hong Kong
10001614,ASIA NEW ENERGY HOLDING LIMITED,ASIA NEW ENERGY HOLDING LIMITED [Global Financial Holdings Ltd.],Global Financial Holdings Ltd.,Samoa,"MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",1-Mar-99,,,Active,Mossack Fonseca,Singapore
10001682,"Southwest Scientific, Inc.","Southwest Scientific, Inc.",,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,9-Jul-12,,,Active,Mossack Fonseca,Hong Kong
10001720,WOLF'S MOUNTAIN INC.,WOLF'S MOUNTAIN INC.,,Samoa,MELISSA MAY XAVIER 4500 NW 144TH; AVE # 2202 DORAL; FL 33178 FLORIDA; USA,19-Dec-06,19-Feb-15,15-Feb-15,Defaulted,Mossack Fonseca,United States
10001725,CRYSTAL SKY HOLDINGS LTD,CRYSTAL SKY HOLDINGS LTD,,Samoa,ALLBRIGHT LAW OFFICES(HANGZHOU) 5/F; BLOCK A; HUAHONG BUILDING; NO.238 TIANMUSHAN ROAD; HANGZHOU CITY ZHEJIANG PROVINCE.; P.R. CHINA 310005 *S.I.*,21-Sep-07,,,Active,Mossack Fonseca,China
10001737,GOLD ALLIANCE LIMITED,GOLD ALLIANCE LIMITED,,Samoa,ALLBRIGHT LAW OFFICES(HANGZHOU) 5/F; BLOCK A; HUAHONG BUILDING; NO.238 TIANMUSHAN ROAD; HANGZHOU CITY ZHEJIANG PROVINCE.; P.R. CHINA 310005 *S.I.*,4-Jul-08,17-Feb-11,15-Feb-11,Defaulted,Mossack Fonseca,China
10001867,CHEERMAX ENTERPRISES LTD.,CHEERMAX ENTERPRISES LTD.,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,12-Sep-07,,,Active,Mossack Fonseca,Hong Kong
10002053,OAKDALE INVESTMENTS LIMITED,OAKDALE INVESTMENTS LIMITED,,Samoa,"ALIEN MUSIC [Mr Finlay] Po Box 1401 16361 South Pacific Ave Sunset Beach CA 90742,USA",28-Aug-06,15-Feb-12,15-Feb-12,Defaulted,Mossack Fonseca,United States
10002289,IKEDA INVESTMENT LIMITED,IKEDA INVESTMENT LIMITED,,Samoa,"CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",7-May-08,,,Active,Mossack Fonseca,Hong Kong
10002326,EC INDUSTRIES LIMITED,EC INDUSTRIES LIMITED,,Samoa,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,14-Sep-05,,,Active,Mossack Fonseca,Hong Kong
